Index,Country Code,Country or area,City Code,Urban Agglomeration,Note,Latitude,Longitude,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
451,156,China,20658,Shangrao,38,28.460359,117.953064,21.193,22.393,23.662,25.0,26.415,27.91,29.492,31.159,32.923,34.787,36.759,38.837,41.035,43.358,45.815,48.405,51.145,54.04,57.103,60.331,63.746,67.355,71.172,75.196,79.452,83.949,88.708,93.722,99.027,104.633,110.564,116.813,123.426,130.412,137.804,145.594,153.835,162.543,171.757,181.465,191.737,210.157,230.375,252.474,276.729,303.313,332.494,364.39,399.395,437.764,479.879,510.639,535.342,561.24,588.429,616.855,646.697,677.982,710.827,745.166,781.214,808.029,830.083,852.675,875.914,899.787,924.345,949.502,975.381,1001.805,1028.518,1055.178,1081.383,1106.736,1130.887,1153.596,1174.701,1194.143,1211.941,1228.193,1242.994,1256.452,1268.66,1279.721,1289.689,1298.62
452,156,China,23716,Shangyu,38,30.031143,120.872182,4.183,4.553,4.956,5.393,5.87,6.388,6.954,7.567,8.236,8.964,9.757,10.619,11.557,12.579,13.692,14.9,16.217,17.65,19.213,20.908,22.756,24.767,26.959,29.338,31.931,34.754,37.829,41.168,44.807,48.767,53.083,57.767,62.873,68.43,74.486,81.06,88.224,96.021,104.52,113.744,123.797,134.738,146.664,159.607,173.713,189.066,205.8,223.963,243.756,265.3,288.781,302.602,311.07,319.776,328.738,337.925,347.382,357.104,367.112,377.372,387.933,398.79,409.966,421.423,433.217,445.341,457.822,470.617,483.788,497.234,510.813,524.344,537.616,550.425,562.595,574.009,584.591,594.319,603.209,611.317,618.693,625.396,631.475,636.981,641.943,646.389
453,156,China,20659,Shantou,39,23.36814,116.71479,270.358,273.669,277.026,280.414,283.849,287.325,290.849,294.407,298.013,301.663,305.363,309.098,312.884,316.716,320.6,324.522,328.496,332.52,336.598,340.715,344.889,350.483,357.583,364.806,372.186,379.715,387.407,395.234,403.229,411.386,419.72,428.199,436.861,465.366,495.773,528.076,562.532,599.237,638.392,679.987,724.355,832.967,958.049,1101.49,1266.651,1456.576,1675.302,1926.132,2214.942,2547.057,2929.535,3105.41,3159.063,3213.643,3269.244,3325.649,3383.108,3441.559,3501.103,3561.509,3623.042,3687.063,3753.044,3820.019,3888.285,3957.77,4028.595,4100.488,4173.765,4249.233,4327.316,4407.928,4490.411,4573.713,4656.525,4737.587,4815.661,4889.782,4959.261,5023.838,5083.364,5137.913,5187.612,5232.756,5273.482,5309.991
454,156,China,20660,Shanwei,38,22.778662,115.356782,14.984,15.922,16.92,17.978,19.103,20.299,21.572,22.92,24.355,25.88,27.502,29.221,31.05,32.994,35.062,37.254,39.586,42.064,44.701,47.496,50.469,53.628,56.99,60.552,64.343,68.371,72.657,77.198,82.031,87.166,92.63,98.421,104.582,111.128,118.095,125.477,133.332,141.678,150.559,159.971,169.985,180.626,191.949,203.948,216.715,230.281,244.717,260.014,276.291,293.586,311.99,321.64,326.559,331.553,336.631,341.772,346.999,352.305,357.701,363.163,368.717,374.356,380.089,385.894,391.796,397.787,403.879,410.047,416.318,422.815,429.622,436.764,444.201,451.843,459.561,467.223,474.689,481.843,488.597,494.907,500.743,506.103,510.993,515.437,519.448,523.044
455,156,China,20661,Shaoguan,38,24.8,113.58333,74.981,77.171,79.429,81.746,84.134,86.592,89.125,91.725,94.405,97.163,100.005,102.923,105.929,109.024,112.213,115.487,118.861,122.333,125.912,129.585,133.371,137.267,141.282,145.404,149.652,154.024,158.529,163.154,167.921,172.826,177.882,183.071,188.419,193.924,199.597,205.42,211.421,217.597,223.963,230.496,237.23,263.179,292.008,323.902,359.331,398.636,442.303,490.613,544.278,603.813,669.955,695.848,699.044,702.255,705.485,708.721,711.976,715.246,718.535,721.831,725.146,728.477,731.827,735.184,738.561,741.953,745.365,748.784,752.223,756.232,761.249,767.557,775.245,784.23,794.279,805.079,816.261,827.472,838.408,848.86,858.672,867.768,876.109,883.712,890.582,896.745
456,156,China,20663,Shaoxing,39,30.011,120.5715,64.441,67.086,69.843,72.706,75.69,78.796,82.035,85.397,88.902,92.551,96.355,100.304,104.421,108.707,113.174,117.813,122.648,127.682,132.93,138.378,144.058,149.97,156.134,162.533,169.204,176.149,183.389,190.905,198.74,206.897,215.401,224.229,233.432,258.306,285.87,316.287,349.989,387.283,428.61,474.215,524.746,566.287,611.18,659.494,711.701,768.042,828.93,894.457,965.265,1041.679,1124.259,1184.623,1233.331,1284.042,1336.911,1391.803,1449.03,1508.609,1570.725,1635.217,1702.452,1772.451,1845.43,1921.202,2000.195,2082.436,2168.179,2257.202,2350.011,2444.934,2540.018,2633.145,2722.257,2805.654,2882.171,2951.331,3013.162,3068.145,3116.989,3160.558,3199.576,3234.672,3266.3,3294.861,3320.554,3343.558
457,156,China,20664,Shaoyang,38,27.240329,111.470907,24.874,26.358,27.931,29.595,31.359,33.229,35.213,37.31,39.535,41.892,44.393,47.037,49.841,52.813,55.967,59.299,62.835,66.582,70.557,74.759,79.216,83.94,88.952,94.248,99.868,105.823,112.142,118.819,125.904,133.411,141.378,149.796,158.728,168.192,178.235,188.848,200.108,212.04,224.702,238.081,252.277,267.32,283.282,300.149,318.046,337.01,357.134,378.399,400.962,424.87,450.24,465.963,476.533,487.343,498.414,509.705,521.267,533.092,545.202,557.553,570.2,583.135,596.382,609.892,623.727,637.876,652.367,667.145,682.279,697.769,713.559,729.522,745.467,761.169,776.404,790.986,804.759,817.625,829.535,840.502,850.548,859.718,868.053,875.614,882.432,888.542
458,156,China,23719,Shengzhou,38,29.593023,120.821389,3.383,3.698,4.042,4.417,4.827,5.276,5.767,6.303,6.888,7.529,8.23,8.993,9.829,10.743,11.743,12.833,14.026,15.33,16.757,18.312,20.014,21.875,23.911,26.13,28.559,31.214,34.119,37.286,40.752,44.54,48.686,53.205,58.151,63.556,69.472,75.92,82.978,90.691,99.133,108.334,118.404,129.41,141.456,154.586,168.955,184.66,201.85,220.585,241.089,263.499,288.028,299.776,304.385,309.065,313.823,318.641,323.54,328.515,333.573,338.694,343.901,349.189,354.565,360.008,365.543,371.163,376.878,382.664,388.547,394.641,401.022,407.714,414.678,421.829,429.048,436.211,443.188,449.872,456.181,462.073,467.523,472.528,477.094,481.243,484.988,488.345
459,156,China,895000430,Shenmu,38,38.8341,110.4847,6.5,6.785,7.082,7.392,7.716,8.053,8.407,8.774,9.158,9.559,9.979,10.415,10.871,11.347,11.845,12.362,12.904,13.469,14.059,14.674,15.317,15.988,16.689,17.418,18.181,18.977,19.809,20.676,21.581,22.526,23.514,24.542,25.617,26.738,27.911,29.131,30.407,31.738,33.13,34.579,36.093,40.773,46.068,52.032,58.779,66.401,75.023,84.737,95.725,108.137,122.179,134.198,145.343,157.413,170.505,184.644,199.979,216.586,234.599,254.054,275.152,286.784,293.141,299.622,306.256,313.036,319.976,327.05,334.29,341.704,349.271,356.936,364.61,372.186,379.555,386.624,393.315,399.577,405.381,410.731,415.636,420.114,424.186,427.881,431.212,434.198
460,156,China,20666,Shenyang,39,41.79222,123.43278,2147.522,2197.165,2248.025,2299.918,2353.083,2407.477,2463.206,2520.066,2578.32,2637.92,2698.983,2750.849,2793.143,2836.088,2879.753,2923.968,2968.924,3014.571,3060.984,3107.981,3155.766,3192.067,3216.438,3240.928,3265.638,3290.537,3315.66,3340.906,3366.378,3392.045,3417.944,3443.968,3470.226,3506.492,3543.187,3580.164,3617.579,3655.385,3693.638,3732.186,3771.189,3858.118,3947.175,4038.033,4131.113,4226.339,4323.895,4423.426,4525.389,4629.703,4736.57,4839.99,4942.906,5048.01,5155.499,5264.971,5376.924,5491.257,5608.184,5727.268,5849.051,5973.424,6100.617,6230.158,6362.634,6497.927,6636.29,6777.205,6921.314,7069.012,7220.104,7373.655,7527.975,7680.967,7830.377,7974.272,8110.931,8239.181,8358.328,8468.344,8569.302,8661.559,8745.477,8821.635,8890.313,8951.868
461,156,China,20667,Shenzhen,39,22.541487,114.063427,3.148,3.468,3.822,4.211,4.639,5.112,5.633,6.206,6.838,7.534,8.302,9.146,10.077,11.103,12.236,13.48,14.852,16.365,18.033,19.867,21.89,24.119,26.578,29.28,32.262,35.547,39.172,43.154,47.549,52.39,58.983,67.822,78.0,105.52,142.808,193.113,261.247,353.42,478.311,646.798,875.0,1070.094,1309.051,1600.48,1957.331,2393.747,2928.28,3580.191,4378.449,5354.69,6550.414,7192.604,7479.138,7777.087,8087.34,8409.066,8744.061,9092.401,9455.126,9831.264,10222.916,10484.071,10676.804,10872.534,11072.131,11275.391,11482.671,11693.175,11907.836,12128.721,12356.82,12591.696,12831.33,13072.633,13311.855,13545.445,13769.952,13982.726,14181.915,14366.873,14537.252,14693.323,14835.485,14964.599,15081.072,15185.481
462,156,China,20668,Shihezi,38,44.307503,86.03204,11.655,12.431,13.259,14.141,15.082,16.086,17.159,18.3,19.518,20.817,22.205,23.681,25.258,26.939,28.735,30.646,32.686,34.862,37.186,39.658,42.299,45.115,48.122,51.322,54.738,58.382,62.275,66.415,70.836,75.552,80.589,85.947,91.668,97.771,104.289,111.222,118.627,126.525,134.96,143.932,153.514,163.734,174.65,186.261,198.661,211.887,226.013,241.038,257.085,274.2,292.481,299.849,301.31,302.777,304.255,305.735,307.224,308.721,310.227,311.736,313.255,314.781,316.316,317.855,319.403,320.959,322.525,324.094,325.673,327.496,329.75,332.554,335.946,339.889,344.282,348.991,353.858,358.73,363.478,368.014,372.27,376.215,379.831,383.128,386.106,388.778
463,156,China,20669,Shijiazhuang,39,38.041845,114.510846,287.0,313.326,342.108,373.443,389.837,406.95,424.84,443.463,462.931,483.253,504.497,526.613,549.73,570.912,589.872,609.407,629.617,647.189,661.872,676.847,692.181,712.894,739.509,767.042,795.639,825.302,856.115,887.988,921.095,955.435,991.106,1028.005,1066.332,1109.183,1153.819,1200.121,1248.348,1298.514,1350.769,1404.974,1461.434,1547.576,1638.925,1735.393,1837.683,1946.003,2060.87,2182.172,2310.798,2447.004,2591.444,2685.363,2752.47,2821.253,2891.853,2964.019,3038.089,3114.01,3191.936,3271.591,3353.347,3427.115,3497.405,3568.937,3642.034,3716.628,3792.855,3870.43,3949.702,4031.021,4114.393,4199.392,4285.135,4370.473,4454.132,4534.99,4612.022,4684.5,4751.971,4814.365,4871.68,4924.089,4971.778,5015.067,5054.107,5089.1
464,156,China,20670,Shishi,38,24.736683,118.634046,3.102,3.319,3.552,3.8,4.066,4.35,4.655,4.98,5.328,5.701,6.1,6.526,6.982,7.471,7.994,8.552,9.15,9.79,10.476,11.208,11.992,12.83,13.729,14.688,15.715,16.814,17.992,19.249,20.595,22.035,23.579,25.225,26.99,28.877,30.9,33.058,35.37,37.844,40.495,43.323,46.353,56.735,69.461,84.994,104.029,127.329,155.889,190.75,233.472,285.762,349.861,380.128,388.864,397.801,406.957,416.296,425.864,435.651,445.678,455.906,466.384,477.103,488.083,499.285,510.76,522.498,534.523,546.791,559.358,572.218,585.317,598.547,611.746,624.727,637.304,649.328,660.672,671.259,681.051,690.064,698.316,705.847,712.691,718.9,724.497,729.514
465,156,China,20671,Shiyan,38,32.644469,110.783587,73.139,76.359,79.725,83.23,86.895,90.72,94.72,98.884,103.237,107.783,112.534,117.482,122.654,128.054,133.7,139.578,145.723,152.138,158.845,165.829,173.13,180.752,188.721,197.018,205.691,214.747,224.215,234.072,244.377,255.136,266.385,278.096,290.339,303.122,316.486,330.399,344.946,360.132,376.009,392.54,409.822,427.865,446.728,466.368,486.9,508.336,530.748,554.081,578.475,603.943,630.57,654.258,676.756,700.027,724.132,748.997,774.752,801.393,828.988,857.454,886.938,917.437,949.028,981.616,1015.37,1050.284,1086.45,1123.757,1162.398,1201.843,1241.45,1280.495,1318.236,1354.025,1387.377,1418.036,1445.921,1471.118,1493.814,1514.284,1532.763,1549.471,1564.574,1578.236,1590.536,1601.553
466,156,China,20672,Shizuishan,39,39.2333,106.7694,126.439,129.011,131.639,134.313,137.045,139.832,142.681,145.579,148.54,151.562,154.649,157.791,161.0,164.275,167.622,171.026,174.505,178.055,181.682,185.373,189.143,192.991,196.922,200.922,205.009,209.179,213.44,217.776,222.206,226.726,231.344,236.044,240.845,245.744,250.75,255.843,261.048,266.358,271.783,277.304,282.945,285.836,288.76,291.707,294.687,297.698,300.744,303.812,306.916,310.052,313.224,319.563,327.681,336.004,344.551,353.292,362.266,371.468,380.917,390.58,400.501,410.675,421.121,431.803,442.772,454.019,465.568,477.378,489.504,501.894,514.455,527.05,539.502,551.631,563.264,574.278,584.579,594.121,602.894,610.933,618.271,624.954,631.02,636.52,641.477,645.919
467,156,China,23724,Shouguang,38,36.878792,118.748212,3.142,3.449,3.786,4.155,4.561,5.007,5.497,6.033,6.622,7.269,7.98,8.758,9.614,10.553,11.585,12.715,13.957,15.32,16.819,18.459,20.262,22.242,24.417,26.799,29.416,32.29,35.448,38.906,42.706,46.878,51.463,56.483,62.0,68.056,74.713,82.0,90.01,98.802,108.466,119.046,130.674,146.145,163.473,182.799,204.441,228.646,255.756,285.991,319.851,357.72,400.133,419.243,425.009,430.855,436.789,442.788,448.878,455.051,461.319,467.655,474.087,480.607,487.226,493.918,500.711,507.598,514.589,521.656,528.831,536.303,544.207,552.602,561.455,570.662,580.06,589.475,598.718,607.627,616.074,623.991,631.329,638.076,644.237,649.838,654.894,659.427
468,156,China,20674,Shuangyashan,38,46.63611,131.15389,25.0,27.528,30.316,33.378,39.817,47.499,56.677,67.594,80.635,96.191,114.777,136.887,163.296,194.799,232.437,237.594,242.874,248.27,253.794,259.425,265.19,271.082,277.113,283.262,289.556,295.99,302.576,309.289,316.161,323.186,330.377,337.708,345.211,352.882,360.733,368.737,376.93,385.306,393.879,402.618,411.564,416.164,420.821,425.518,430.273,435.082,439.951,444.861,449.833,454.86,459.951,461.954,463.969,465.992,468.027,470.065,472.115,474.174,476.245,478.319,480.405,482.5,484.607,486.718,488.84,490.972,493.116,495.264,497.424,499.964,503.179,507.257,512.262,518.136,524.727,531.827,539.19,546.58,553.794,560.692,567.171,573.177,578.686,583.707,588.245,592.316
469,156,China,23729,Shuozhou,38,39.31583,112.4225,3.122,3.384,3.668,3.975,4.308,4.669,5.061,5.484,5.944,6.442,6.983,7.567,8.202,8.889,9.635,10.441,11.317,12.265,13.294,14.407,15.614,16.923,18.344,19.879,21.545,23.35,25.31,27.429,29.727,32.219,34.923,37.846,41.018,44.455,48.187,52.219,56.596,61.339,66.488,72.052,78.091,87.75,98.621,110.802,124.507,139.908,157.239,176.661,198.512,223.067,250.7,261.083,271.912,283.19,294.952,307.168,319.908,333.177,347.015,361.387,376.376,391.987,408.268,425.177,442.812,461.178,480.332,500.226,520.974,542.198,563.456,584.272,604.181,622.803,639.877,655.296,669.069,681.307,692.171,701.857,710.527,718.323,725.348,731.691,737.397,742.505
470,156,China,23730,Sihui,38,23.346173,112.695815,3.118,3.37,3.642,3.936,4.254,4.598,4.969,5.37,5.804,6.273,6.78,7.327,7.919,8.559,9.251,9.997,10.805,11.677,12.622,13.64,14.742,15.933,17.221,18.61,20.114,21.738,23.497,25.392,27.443,29.66,32.059,34.645,37.443,40.467,43.741,47.269,51.087,55.214,59.68,64.494,69.703,77.524,86.235,95.897,106.658,118.625,131.955,146.74,163.205,181.517,201.914,216.748,228.558,241.012,254.163,267.992,282.594,297.992,314.252,331.351,349.406,368.444,388.549,409.69,432.013,455.553,480.41,506.55,534.151,562.577,591.08,618.859,645.156,669.367,691.114,710.284,726.965,741.406,753.927,764.873,774.531,783.131,790.834,797.768,803.996,809.568
471,156,China,20675,Siping,38,43.16333,124.36861,116.869,119.818,122.846,125.942,129.12,132.379,135.724,139.144,142.656,146.256,149.952,153.73,157.61,161.587,165.671,169.846,174.132,178.526,183.038,187.65,192.386,197.241,202.225,207.321,212.553,217.917,223.424,229.054,234.834,240.761,246.845,253.065,259.452,265.999,272.721,279.594,286.649,293.883,301.31,308.903,316.698,326.506,336.632,347.043,357.791,368.872,380.311,392.073,404.216,416.734,429.658,438.694,445.744,452.908,460.196,467.581,475.095,482.73,490.499,498.37,506.379,514.517,522.797,531.187,539.723,548.396,557.222,566.164,575.262,584.669,594.482,604.724,615.328,626.164,637.053,647.815,658.264,668.249,677.654,686.428,694.534,701.974,708.759,714.924,720.488,725.475
472,156,China,23823,Songyuan,38,27.6217,119.0592,7.648,8.282,8.969,9.711,10.516,11.387,12.332,13.353,14.459,15.657,16.957,18.36,19.881,21.529,23.315,25.245,27.337,29.602,32.058,34.711,37.588,40.702,44.08,47.728,51.683,55.965,60.61,65.625,71.063,76.952,83.338,90.234,97.711,105.808,114.588,124.07,134.352,145.485,157.558,170.595,184.732,200.04,216.64,234.567,254.005,275.053,297.878,322.527,349.254,378.195,409.58,423.487,427.749,432.055,436.41,440.797,445.234,449.715,454.248,458.814,463.432,468.097,472.815,477.568,482.375,487.23,492.141,497.088,502.092,507.408,513.231,519.674,526.745,534.365,542.381,550.61,558.847,566.906,574.631,581.927,588.723,594.993,600.727,605.946,610.659,614.886
473,156,China,23822,Songzi,38,30.173561,111.776054,3.509,3.809,4.137,4.491,4.876,5.294,5.748,6.24,6.776,7.356,7.988,8.672,9.416,10.223,11.101,12.051,13.084,14.206,15.426,16.747,18.183,19.742,21.437,23.272,25.268,27.434,29.79,32.34,35.113,38.124,41.397,44.942,48.795,52.979,57.528,62.453,67.808,73.622,79.943,86.788,94.229,102.308,111.093,120.604,130.945,142.173,154.38,167.598,181.968,197.57,214.534,223.607,228.305,233.101,238.005,242.998,248.103,253.315,258.645,264.071,269.618,275.283,281.074,286.971,292.999,299.155,305.448,311.856,318.408,325.125,332.001,338.996,346.035,353.022,359.853,366.44,372.702,378.583,384.051,389.102,393.738,397.976,401.832,405.331,408.486,411.314
474,156,China,23821,Suihua,38,46.636597,126.982968,175.676,177.707,179.763,181.838,183.939,186.064,188.218,190.39,192.59,194.815,197.07,199.344,201.648,203.978,206.338,208.719,211.131,213.571,216.043,218.536,221.061,223.616,226.204,228.814,231.458,234.133,236.842,239.576,242.344,245.145,247.981,250.843,253.742,256.674,259.644,262.641,265.676,268.746,271.856,274.993,278.171,281.386,284.642,287.927,291.254,294.62,298.029,301.468,304.952,308.476,312.046,316.398,321.204,326.084,331.044,336.066,341.171,346.354,351.623,356.957,362.379,367.884,373.48,379.146,384.906,390.753,396.697,402.715,408.832,415.172,421.817,428.795,436.068,443.546,451.104,458.611,465.93,472.946,479.572,485.763,491.491,496.751,501.55,505.913,509.849,513.379
475,156,China,20676,"Suining, Sichuan",38,30.523613,105.563901,30.664,31.855,33.093,34.375,35.709,37.095,38.537,40.031,41.584,43.198,44.877,46.617,48.426,50.305,52.261,54.286,56.393,58.582,60.859,63.217,65.671,68.22,70.871,73.618,76.475,79.443,82.531,85.73,89.057,92.514,96.109,99.834,103.709,107.734,111.921,116.259,120.771,125.459,130.335,135.386,140.641,156.637,174.477,194.292,216.39,241.0,268.45,298.937,332.936,370.802,413.036,435.411,446.428,457.724,469.322,481.18,493.356,505.839,518.656,531.761,545.216,559.011,573.175,587.658,602.527,617.773,633.426,649.431,665.863,682.654,699.679,716.754,733.643,750.097,765.887,780.842,794.833,807.797,819.72,830.646,840.621,849.706,857.954,865.432,872.172,878.211
476,156,China,23820,Suizhou,38,31.71111,113.36306,183.547,185.874,188.234,190.617,193.034,195.481,197.963,200.469,203.01,205.584,208.194,210.83,213.503,216.209,218.954,221.726,224.537,227.384,230.27,233.186,236.142,239.136,242.171,245.237,248.346,251.495,254.688,257.912,261.182,264.493,267.851,271.242,274.681,278.163,281.694,285.26,288.877,292.539,296.253,300.004,303.807,307.659,311.564,315.509,319.509,323.559,327.667,331.815,336.022,340.282,344.602,349.003,353.486,358.026,362.632,367.283,372.001,376.779,381.626,386.521,391.486,396.514,401.614,406.766,411.991,417.283,422.65,428.072,433.57,439.317,445.438,451.993,458.965,466.272,473.783,481.349,488.811,496.029,502.891,509.334,515.314,520.816,525.842,530.414,534.54,538.24
477,156,China,20677,Suqian,38,33.968102,118.292384,0.758,0.859,0.974,1.104,1.251,1.418,1.607,1.821,2.064,2.34,2.652,3.005,3.406,3.861,4.377,4.96,5.622,6.372,7.223,8.185,9.277,10.515,11.92,13.508,15.31,17.352,19.671,22.291,25.265,28.636,32.462,36.786,41.694,47.257,53.571,60.708,68.807,77.987,88.407,100.184,113.55,128.699,145.895,165.331,187.388,212.389,240.766,272.84,309.241,350.499,397.329,432.266,460.688,490.978,523.306,557.665,594.332,633.409,675.115,719.441,766.745,817.158,870.963,928.148,989.174,1054.212,1123.626,1197.4,1276.129,1357.818,1440.06,1520.24,1595.867,1664.968,1726.327,1779.605,1825.164,1863.882,1896.862,1925.257,1950.015,1971.886,1991.38,2008.879,2024.576,2038.612
478,156,China,20679,"Suzhou, Anhui",39,33.635918,116.974726,61.111,63.349,65.673,68.076,70.57,73.155,75.838,78.613,81.493,84.478,87.577,90.781,94.106,97.554,101.133,104.832,108.672,112.654,116.786,121.058,125.493,130.09,134.863,139.796,144.917,150.226,155.737,161.434,167.348,173.479,179.843,186.422,193.251,200.33,207.679,215.277,223.163,231.338,239.825,248.598,257.705,272.686,288.559,305.31,323.058,341.837,361.737,382.735,404.984,428.526,453.472,476.921,500.09,524.385,549.896,576.572,604.582,633.953,664.794,697.044,730.907,766.415,803.7,842.689,883.627,926.554,971.63,1018.765,1068.257,1119.054,1169.932,1219.579,1266.746,1310.433,1349.994,1385.213,1416.199,1443.322,1467.081,1488.032,1506.637,1523.276,1538.221,1551.692,1563.799,1574.635
479,156,China,20678,"Suzhou, Jiangsu",39,31.302068,120.585259,457.047,462.633,468.295,474.011,479.804,485.669,491.613,497.613,503.695,509.851,516.092,522.391,528.775,535.238,541.789,535.967,530.2,524.496,518.844,513.269,507.747,507.725,513.242,518.803,524.433,530.124,535.481,540.471,545.514,550.604,555.749,560.927,566.161,612.813,663.381,717.966,777.126,841.162,910.573,985.497,1066.702,1142.093,1222.928,1309.238,1401.771,1500.844,1607.07,1720.492,1842.091,1972.284,2111.878,2253.994,2402.139,2560.021,2728.519,2907.598,3098.702,3302.366,3519.725,3750.732,3997.251,4242.24,4493.065,4757.968,5038.887,5336.392,5651.909,5985.135,6338.509,6703.499,7069.992,7427.096,7764.499,8074.031,8350.625,8592.823,8801.999,8981.663,9136.28,9270.598,9388.528,9493.201,9586.774,9670.904,9746.427,9813.985
